what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1548211873660
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1548211873674
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1548211873681
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1548211873683
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1548211873689
started,bundle,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.jaspersoft.studio.babel.editor",1548211873692
started,bundle,com.jaspersoft.studio.xtext.jface,6.6.0.final,"com.jaspersoft.studio.xtext.jface",1548211873696
started,bundle,net.sf.jasperreports,6.6.0.final,"net.sf.jasperreports",1548211873699
os,sysinfo,,,"win32",1548211873712
arch,sysinfo,,,"x86_64",1548211873712
ws,sysinfo,,,"win32",1548211873712
locale,sysinfo,,,"en_US",1548211873712
processors,sysinfo,,,"4",1548211873712
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1548211873712
java.runtime.version,sysinfo,,,"1.8.0_172-b11",1548211873712
java.specification.name,sysinfo,,,"Java Platform API Specification",1548211873712
java.specification.vendor,sysinfo,,,"Oracle Corporation",1548211873712
java.specification.version,sysinfo,,,"1.8",1548211873712
java.vendor,sysinfo,,,"Oracle Corporation",1548211873712
java.version,sysinfo,,,"1.8.0_172",1548211873712
java.vm.info,sysinfo,,,"mixed mode",1548211873712
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1548211873712
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1548211873712
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1548211873712
java.vm.specification.version,sysinfo,,,"1.8",1548211873712
java.vm.vendor,sysinfo,,,"Oracle Corporation",1548211873712
java.vm.version,sysinfo,,,"25.172-b11",1548211873713
closed,view,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.internal.introview",1548211873802
activated,view,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.ProjectExplorer",1548211874082
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211874298
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211875310
started,bundle,org.eclipse.tm.terminal.connector.local,4.0.0.201505081521,"org.eclipse.tm.terminal.connector.local",1548211875673
started,bundle,org.eclipse.tm.terminal.view.ui,4.0.0.201506031417,"org.eclipse.tm.terminal.view.ui",1548211875677
started,bundle,org.eclipse.tm.terminal.control,4.0.0.201505221029,"org.eclipse.tm.terminal.control",1548211875689
started,bundle,com.jaspersoft.studio.data.drivers,6.6.0.final,"com.jaspersoft.studio.data.drivers",1548211875860
started,bundle,com.jaspersoft.studio.book,6.6.0.final,"com.jaspersoft.studio.book",1548211876006
started,bundle,com.jaspersoft.studio.properties,6.6.0.final,"com.jaspersoft.studio.properties",1548211876012
started,bundle,com.jaspersoft.studio.components,6.6.0.final,"com.jaspersoft.studio.components",1548211876020
started,bundle,org.eclipse.draw2d,3.10.1.201508170204,"org.eclipse.draw2d",1548211876033
started,bundle,org.eclipse.gef,3.10.1.201508170204,"org.eclipse.gef",1548211876037
started,bundle,com.jaspersoft.studio.html,6.6.0.final,"com.jaspersoft.studio.html",1548211876135
started,bundle,com.jaspersoft.studio.data,6.6.0.final,"com.jaspersoft.studio.data",1548211876149
started,bundle,com.jaspersoft.studio.data.mongodb,6.6.0.final,"com.jaspersoft.studio.data.mongodb",1548211876169
started,bundle,com.jaspersoft.studio.server,6.6.0.final,"com.jaspersoft.studio.server",1548211876253
started,bundle,com.jaspersoft.studio,6.6.0.final,"com.jaspersoft.studio",1548211878542
started,bundle,com.jaspersoft.studio.components.customvisualization,6.6.0.final,"com.jaspersoft.studio.components.customvisualization",1548211878552
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211882434
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1548211899458
started,bundle,org.eclipse.wst.jsdt.core,1.3.401.v201511181529,"org.eclipse.wst.jsdt.core",1548211906688
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211907472
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.import",1548211907488
started,bundle,org.eclipse.m2e.core,1.6.2.20150902-0002,"org.eclipse.m2e.core",1548211908936
started,bundle,org.eclipse.m2e.jdt,1.6.2.20150902-0002,"org.eclipse.m2e.jdt",1548211908944
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.8.9,"org.tigris.subversion.clientadapter.svnkit",1548211909787
started,bundle,org.eclipse.jst.jee.ui,1.0.701.v201408251535,"org.eclipse.jst.jee.ui",1548211909788
started,bundle,org.tigris.subversion.clientadapter.javahl,1.8.13,"org.tigris.subversion.clientadapter.javahl",1548211909791
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.600.v201302011850,"org.eclipse.jst.j2ee.navigator.ui",1548211909799
error,log,,,"Could not auto-share project limits-service",1548211910309
started,bundle,org.eclipse.jdt.apt.core,3.4.0.v20150518-1201,"org.eclipse.jdt.apt.core",1548211911776
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.1.0.v20150423-0947,"org.eclipse.jdt.apt.pluggable.core",1548211911823
started,bundle,org.eclipse.xtext.ui,2.9.1.v201512180746,"org.eclipse.xtext.ui",1548211911848
started,bundle,org.eclipse.xtext,2.9.1.v201512180746,"org.eclipse.xtext",1548211911935
started,bundle,org.eclipse.xtext.builder,2.9.1.v201512180746,"org.eclipse.xtext.builder",1548211911937
started,bundle,org.eclipse.search,3.10.0.v20150318-0856,"org.eclipse.search",1548211912081
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.300.v201308151836,"org.eclipse.jst.ws.jaxws.dom.integration",1548211912308
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.100.v201308151836,"org.eclipse.jst.ws.jaxws.dom.ui",1548211912362
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.301.v201504272154,"org.eclipse.jst.ws.jaxws.utils",1548211912392
started,bundle,org.eclipse.xtext.common.types,2.9.1.v201512180746,"org.eclipse.xtext.common.types",1548211912443
started,bundle,org.eclipse.xtext.ui.shared,2.9.1.v201512180746,"org.eclipse.xtext.ui.shared",1548211912542
started,bundle,com.adobe.flexbuilder.project.ui,4.7.0.349722,"com.adobe.flexbuilder.project.ui",1548211912615
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211913546
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1548211913943
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1548211913980
started,bundle,com.jaspersoft.studio.data.sql.ui,6.6.0.final,"com.jaspersoft.studio.data.sql.ui",1548211914091
started,bundle,com.jaspersoft.studio.data.sql,6.6.0.final,"com.jaspersoft.studio.data.sql",1548211914091
started,bundle,org.eclipse.m2e.editor.xml,1.6.2.20150902-0002,"org.eclipse.m2e.editor.xml",1548211914853
started,bundle,org.eclipse.wst.sse.core,1.1.901.v201510130005,"org.eclipse.wst.sse.core",1548211914907
started,bundle,org.eclipse.xtext.ide,2.9.1.v201512180746,"org.eclipse.xtext.ide",1548211914922
started,bundle,org.eclipse.wst.common.uriresolver,1.2.200.v201505132009,"org.eclipse.wst.common.uriresolver",1548211915387
started,bundle,org.eclipse.m2e.core.ui,1.6.2.20150902-0002,"org.eclipse.m2e.core.ui",1548211915474
started,bundle,org.eclipse.m2e.wtp.jpa,1.2.1.20150819-2224,"org.eclipse.m2e.wtp.jpa",1548211923068
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211924610
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211924718
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211928550
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211945297
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211946614
closed,view,org.eclipse.ui.views,3.8.0.v20150422-0725,"org.eclipse.ui.views.ContentOutline",1548211946732
closed,view,org.eclipse.wst.server.ui,1.5.202.v201602111638,"org.eclipse.wst.server.ui.ServersView",1548211946763
closed,view,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.views.AllMarkersView",1548211946784
closed,view,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.ProjectExplorer",1548211946806
closed,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548211946977
stopped,bundle,org.eclipse.m2e.logback.configuration,1.6.2.20150902-0002,"org.eclipse.m2e.logback.configuration",1548211947634
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.3.0.v20160216-1255,"org.eclipse.recommenders.apidocs.rcp",1548211947637
stopped,bundle,org.eclipse.recommenders.coordinates.rcp,2.3.0.v20160216-1255,"org.eclipse.recommenders.coordinates.rcp",1548211947640
