what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215582297
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.delete",1548215582313
closed,editor,org.eclipse.ui.editors,3.9.0.v20150213-1939,"org.eclipse.ui.DefaultTextEditor",1548215582319
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215583332
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215595153
activated,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548215595195
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.navigate.backwardHistory",1548215595225
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548215596377
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548215597747
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215648682
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215653468
activated,view,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.ProjectExplorer",1548215653484
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215656598
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1548215666309
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215667862
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1548215667881
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548215669760
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1548215670825
started,bundle,org.eclipse.mylyn.java.tasks,3.19.0.v20160111-2059,"org.eclipse.mylyn.java.tasks",1548215670911
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548215671619
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215672866
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215689296
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548215695036
executed,command,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.edit.text.goto.lineEnd",1548215701793
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548215706091
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548215706107
activated,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548215706873
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548215706888
activated,view,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.ProjectExplorer",1548215709028
closed,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548215709066
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215710103
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215712846
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215716396
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215717869
executed,command,org.eclipse.jdt.debug.ui,3.7.101.v20160203-1236,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1548215717886
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215723604
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215723664
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215723711
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215725796
executed,command,org.eclipse.jdt.debug.ui,3.7.101.v20160203-1236,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1548215725813
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215754624
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215812964
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215818310
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215840400
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215852356
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215856014
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215860904
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215878155
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215893220
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548215992360
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216009498
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216021222
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216053261
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216158209
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216216577
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216275409
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216280604
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216312244
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216329644
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216380150
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.refresh",1548216383474
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216426244
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216484006
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216495109
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216539596
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548216544945
