what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642867185
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642867214
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642868614
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642872053
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1548642877738
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642892040
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642892343
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642893240
started,bundle,com.adobe.flexbuilder.flexunit,4.7.0.349722,"com.adobe.flexbuilder.flexunit",1548642895926
started,bundle,org.eclipse.jdt.junit,3.8.0.v20150428-1340,"org.eclipse.jdt.junit",1548642895936
started,bundle,org.jboss.tools.common.jdt.debug,3.7.1.Final-v20160408-2358-B112,"org.jboss.tools.common.jdt.debug",1548642895987
started,bundle,org.jboss.tools.common.jdt.debug.ui,3.7.1.Final-v20160408-2358-B112,"org.jboss.tools.common.jdt.debug.ui",1548642895989
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642918754
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642920378
executed,command,org.eclipse.m2e.core.ui,1.6.2.20150902-0002,"org.eclipse.m2e.core.ui.command.updateProject",1548642920396
started,bundle,org.eclipse.m2e.editor.xml,1.6.2.20150902-0002,"org.eclipse.m2e.editor.xml",1548642921036
started,bundle,org.eclipse.wst.common.uriresolver,1.2.200.v201505132009,"org.eclipse.wst.common.uriresolver",1548642921167
started,bundle,org.eclipse.jpt.common.utility,2.3.0.v201311152020,"org.eclipse.jpt.common.utility",1548642925444
started,bundle,org.eclipse.jpt.common.core,1.4.0.v201308261915,"org.eclipse.jpt.common.core",1548642925446
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1548642926219
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1548642926263
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548642932200
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1548643000286
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643091181
activated,view,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console.ConsoleView",1548643091194
activated,view,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.ProjectExplorer",1548643092806
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643097576
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643098382
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643098446
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643192599
executed,command,org.eclipse.jdt.debug.ui,3.7.101.v20160203-1236,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1548643192632
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643230432
started,bundle,com.adobe.flexide.codemodel.bridge,4.7.0.349722,"com.adobe.flexide.codemodel.bridge",1548643270369
started,bundle,com.adobe.flexbuilder.codemodel,4.7.0.349722,"com.adobe.flexbuilder.codemodel",1548643271042
started,bundle,com.adobe.flexide.as.core,4.7.0.349722,"com.adobe.flexide.as.core",1548643271044
started,bundle,com.adobe.flexide.mxml.core,4.7.0.349722,"com.adobe.flexide.mxml.core",1548643271056
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643303959
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643341493
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643356529
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643365614
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643420962
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643425284
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643433296
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643444577
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643556393
opened,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548643571453
activated,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548643572129
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643576181
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643586376
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643587711
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643591867
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548643594447
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548643594661
executed,command,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.navigate.openResource",1548643594684
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643597944
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643601529
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1548643604535
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643605767
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548643606883
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548643607133
activated,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548643608595
executed,command,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.edit.text.goto.lineStart",1548643610651
executed,command,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.edit.text.goto.lineEnd",1548643611369
started,bundle,org.eclipse.pde.api.tools,1.0.701.v20150831-1041,"org.eclipse.pde.api.tools",1548643617690
started,bundle,org.eclipse.pde.api.tools.ui,1.0.600.v20150831-0659,"org.eclipse.pde.api.tools.ui",1548643617693
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1548643618678
executed,command,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.edit.text.goto.lineEnd",1548643619506
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548643619962
