what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2e.wtp.jpa,1.2.1.20150819-2224,"org.eclipse.m2e.wtp.jpa",1548227854080
executed,command,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.project.closeProject",1548227854546
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227854835
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227855001
error,log,,,"Resource '/spring-cloud-config-server-TRUNK' is not open.",1548227856160
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227857034
error,log,,,"Launch configuration SpringCloudConfigServerApplication (1) references closed project spring-cloud-config-server-TRUNK",1548227857418
error,log,,,"Launch configuration SpringCloudConfigServerApplication (1) references closed project spring-cloud-config-server-TRUNK",1548227857426
error,log,,,"Launch configuration SpringCloudConfigServerApplication (1) references closed project spring-cloud-config-server-TRUNK",1548227857442
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227865995
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227872595
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227879007
activated,editor,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor.MavenPomEditor",1548227883597
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548227897628
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548227898066
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548227898164
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548227901839
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548227902071
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548227905177
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227911955
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227917102
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548227917127
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227921488
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227921708
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227921752
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227923340
executed,command,org.eclipse.jdt.debug.ui,3.7.101.v20160203-1236,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1548227923354
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227933028
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227935405
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227936855
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227948492
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548227950891
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228049806
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228052222
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228055588
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228057579
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228058463
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228079908
started,bundle,com.adobe.flexbuilder.flexunit,4.7.0.349722,"com.adobe.flexbuilder.flexunit",1548228080327
started,bundle,com.adobe.flexide.codemodel.bridge,4.7.0.349722,"com.adobe.flexide.codemodel.bridge",1548228080440
started,bundle,com.adobe.flexbuilder.codemodel,4.7.0.349722,"com.adobe.flexbuilder.codemodel",1548228080731
started,bundle,com.adobe.flexbuilder.as.editor,4.7.0.349722,"com.adobe.flexbuilder.as.editor",1548228080761
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548228082461
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228085689
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228086952
executed,command,org.eclipse.jdt.debug.ui,3.7.101.v20160203-1236,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1548228086968
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228099097
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228114686
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228117697
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548228122142
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228122454
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228122532
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548228128538
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228128830
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228128924
activated,view,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console.ConsoleView",1548228135871
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228146173
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228157026
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228160634
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228173902
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228176275
closed,editor,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor.MavenPomEditor",1548228176311
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228176413
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228176430
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548228176490
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.closeAll",1548228176510
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228177127
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228267357
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548228269692
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228277587
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228352833
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548228352921
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229034254
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229036274
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229065607
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229069603
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229077984
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229087202
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.400.v201503270022,"org.eclipse.wst.jsdt.debug.rhino.ui",1548229092830
started,bundle,org.eclipse.ant.ui,3.6.101.v20160203-1242,"org.eclipse.ant.ui",1548229092834
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229092946
executed,command,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.edit.text.java.rename.element",1548229092962
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548229095795
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548229095959
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548229145971
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229148351
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229167105
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229178162
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229190797
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548229190823
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229197876
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229198392
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229198442
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229200533
executed,command,org.eclipse.jdt.debug.ui,3.7.101.v20160203-1236,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1548229200550
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229236743
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229238255
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229238322
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548229257861
