what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.600.v201505071819,"org.eclipse.wst.jsdt.manipulation",1548640578239
started,bundle,org.eclipse.wst.jsdt.ui,1.1.601.v201512010225,"org.eclipse.wst.jsdt.ui",1548640578243
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548640578322
opened,view,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.sync.views.SynchronizeView",1548640578682
opened,view,org.eclipse.mylyn.tasks.ui,3.19.0.v20160331-1842,"org.eclipse.mylyn.tasks.ui.views.repositories",1548640578791
opened,view,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.ui.GenericHistoryView",1548640578859
activated,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548640578956
activated,perspective,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.ui.TeamSynchronizingPerspective",1548640578987
activated,view,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.sync.views.SynchronizeView",1548640579070
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548640579432
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548640581613
opened,editor,org.eclipse.compare,3.5.600.v20150420-1449,"org.eclipse.compare.CompareEditor",1548640586491
activated,editor,org.eclipse.compare,3.5.600.v20150420-1449,"org.eclipse.compare.CompareEditor",1548640586585
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548640587007
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548640587630
started,bundle,org.eclipse.mylyn.java.tasks,3.19.0.v20160111-2059,"org.eclipse.mylyn.java.tasks",1548640602282
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.selectAll",1548640602296
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.selectAll",1548640605153
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1548640605948
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548640606831
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.selectAll",1548640607646
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.copy",1548640608327
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.selectAll",1548640609064
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.paste",1548640609846
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548640610548
