what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230176820
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230178321
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230182798
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230189195
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230198438
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230199699
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230203794
opened,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548230204437
activated,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548230204696
executed,command,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.navigate.openResource",1548230204715
activated,editor,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor.MavenPomEditor",1548230208513
activated,editor,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor.MavenPomEditor",1548230210860
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230212475
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230212750
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230212936
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230213111
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230213249
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230213749
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230213785
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230213815
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.edit.undo",1548230213844
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.save",1548230214797
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230216107
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230229006
activated,view,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console.ConsoleView",1548230236139
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548230264917
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230265276
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230265378
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548230267952
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230268290
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230268367
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548230277524
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230278857
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1548230279125
opened,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230280051
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230280153
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230356723
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1548230408425
activated,view,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console.ConsoleView",1548230411869
activated,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230422603
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230424574
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230424597
closed,editor,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor.MavenPomEditor",1548230424624
closed,editor,org.eclipse.m2e.editor,1.6.2.20150902-0002,"org.eclipse.m2e.editor.MavenPomEditor",1548230424731
closed,editor,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.CompilationUnitEditor",1548230424780
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230424803
closed,editor,com.jaspersoft.studio.babel.editor,6.6.0.final,"com.essiembre.rbe.eclipse.editor.ResourceBundleEditor",1548230424832
activated,view,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console.ConsoleView",1548230424859
